date;heure;dept;ville;CP;adresse;adresse complete;carr;lieu_1_nomv;lieu_2_nomv;vehicule_1_cadmin;vehicule_1_lveh;vehicle_2_cadmin;vehicule_2_lveh;vehicule_3_cadmin;vehicule_3_lveh;usager_1_catu;usager_1_grav;usager_1_lveh;usager_2_catu;usager_2_grav;usager_2_lveh;usager_3_catu;usager_3_grav;usager_3_lveh;usager_4_catu;usager_4_grav;usager_4_lveh;wgs84
2012-08-08;23:10;75;Paris;75010;141, RUE LA FAYETTE;141, RUE LA FAYETTE;1_75110_7700;RUE LA FAYETTE;RUE DE SAINT QUENTIN;Bicy;A;Bicy;Z;;;Cond;BL;A;;;;;;;;;;48.878999, 2.355451
2012-12-12;06:30;75;Paris;75010;145, QUAI DE VALMY;145, QUAI DE VALMY;;QUAI DE VALMY;;Scoo50-125;A;;;;;Cond;BL;A;;;;;;;;;;48.877502, 2.365127
2012-10-13;09:50;75;Paris;75010;147, RUE DU FAUBOURG SAI;147, RUE DU FAUBOURG SAINT MARTIN;;RUE DU FAUBOURG SAINT MARTIN;;VL;A;Bicy;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.87746, 2.361312
2013-02-21;14:20;75;Paris;75010;148, RUE DU FAUBOURG SAI;148, RUE DU FAUBOURG SAINT MARTIN;1_75110_8033;RUE DU FAUBOURG SAINT MARTIN;RUE SAINT LAURENT;PL>7,5;A;Bicy;B;;;Cond;Indem;A;Cond;BH;B;;;;;;;48.875348, 2.359678
2013-06-19;17:25;75;Paris;75010;150, RUE LA FAYETTE;150, RUE LA FAYETTE;1_75110_7700;RUE LA FAYETTE;RUE DE SAINT QUENTIN;VU;A;;;;;Cond;Indem;A;Piéton;BL;A;Piéton;BL;A;;;;48.878943, 2.356026
2013-10-02;19:20;75;Paris;75010;151, BOULEVARD DE MAGENT;151, BOULEVARD DE MAGENTA;;BOULEVARD DE MAGENTA;;VL;A;;;;;Cond;BL;A;;;;;;;;;;48.882799, 2.349962
2012-04-28;17:50;75;Paris;75010;151, AVENUE PARMENTIER;151, AVENUE PARMENTIER;1_75110_8922;AVENUE PARMENTIER;RUE JACQUES LOUVEL TESSIER;Moto>125;A;VL;B;;;Cond;Indem;B;Cond;BL;A;;;;;;;48.871211, 2.370086
2012-12-06;17:10;75;Paris;75010;154, RUE DU FAUBOURG SAI;154, RUE DU FAUBOURG SAINT MARTIN;1_75110_8125;RUE DU FAUBOURG SAINT MARTIN;AVENUE DE VERDUN;VL;A;Moto>125;B;;;Cond;BL;B;Cond;Indem;A;;;;;;;48.875634, 2.36039
2012-08-31;19:30;75;Paris;75010;154, RUE DU FAUBOURG SAI;154, RUE DU FAUBOURG SAINT MARTIN;1_75110_8064;RUE DU FAUBOURG SAINT MARTIN;RUE DU HUIT MAI 1945;VL;A;Bicy;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.875634, 2.36039
2013-12-13;10:40;75;Paris;75010;157, AVENUE PARMENTIER;157, AVENUE PARMENTIER;1_75110_9007;AVENUE PARMENTIER;RUE DU FAUBOURG DU TEMPLE;VL;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.871682, 2.369726
2013-03-27;23:20;75;Paris;75010;158, RUE LA FAYETTE;158, RUE LA FAYETTE;1_75110_7837;RUE LA FAYETTE;RUE DU FAUBOURG SAINT DENIS;VL;A;Scoo50-125;B;;;Cond;Indem;A;Cond;BL;B;Pass;BL;B;;;;48.879299, 2.35739
2012-07-17;15:05;75;Paris;75010;164, AVENUE PARMENTIER;164, AVENUE PARMENTIER;1_75110_8922;AVENUE PARMENTIER;RUE JACQUES LOUVEL TESSIER;VU;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.871118, 2.370394
2013-02-05;19:40;75;Paris;75010;165, BOULEVARD DE LA VIL;165, BOULEVARD DE LA VILLETTE;;BOULEVARD DE LA VILLETTE;;Scoo50-125;A;Bicy;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.884114, 2.36552
2013-09-29;01:15;75;Paris;75010;167, QUAI DE VALMY;167, QUAI DE VALMY;1_75110_8655;QUAI DE VALMY;RUE ALEXANDRE PARODI;Scoo50-125;A;;;;;Piéton;BL;A;Cond;Indem;A;;;;;;;48.878999, 2.366462
2012-03-10;18:05;75;Paris;75010;170, AVENUE PARMENTIER;170, AVENUE PARMENTIER;1_75110_8884;AVENUE PARMENTIER;RUE ARTHUR GROUSSIER;VL;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.871853, 2.369852
2012-04-26;09:20;75;Paris;75010;177, QUAI DE VALMY;177, RUE LOUIS BLANC;1_75110_8681;RUE LOUIS BLANC;QUAI DE VALMY;VL;A;Scoo50-125;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.881347, 2.364697
2012-05-17;02:50;75;Paris;75010;177, RUE LA FAYETTE;177, RUE LA FAYETTE;;RUE LA FAYETTE;;Bicy;A;Scoo50-125;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.880104, 2.35967
2012-07-26;18:00;75;Paris;75010;179, RUE DU FAUBOURG SAI;179, RUE DU FAUBOURG SAINT DENIS;;RUE DU FAUBOURG SAINT DENIS;;Bicy;A;;;;;Piéton;BL;A;Cond;Indem;A;;;;;;;48.880814, 2.357821
2012-06-09;21:25;75;Paris;75010;180, RUE DU FAUBOURG SAI;180, RUE DU FAUBOURG SAINT MARTIN;1_75110_8231;RUE DU FAUBOURG SAINT MARTIN;RUE DU TERRAGE;Scoo<=50;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;;48.877983, 2.361734
2013-11-05;20:20;75;Paris;75010;181, RUE LA FAYETTE;181, RUE LA FAYETTE;;RUE LA FAYETTE;;Scoo<=50;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;;48.880182, 2.359966
2013-05-21;10:05;75;Paris;75010;187, QUAI DE VALMY;187, QUAI DE VALMY;;QUAI DE VALMY;;Bicy;A;;;;;Piéton;Indem;A;Cond;BL;A;;;;;;;48.880676, 2.367503
2013-02-08;21:00;75;Paris;75010;191, RUE SAINT MAUR;191, RUE SAINT MAUR;;RUE SAINT MAUR;;Scoo<=50;Z;;;;;Piéton;BL;Z;;;;;;;;;;48.871549, 2.372047
2013-12-06;03:30;75;Paris;75010;192, QUAI DE JEMMAPES;192, QUAI DE JEMMAPES;;QUAI DE JEMMAPES;;Scoo<=50;A;VL;Z;;;Cond;BL;A;;;;;;;;;;48.880073, 2.368624
2013-09-18;06:40;75;Paris;75010;193, RUE LA FAYETTE;193, RUE LA FAYETTE;1_75110_8308;RUE LA FAYETTE;RUE DU CHATEAU LANDON;VL;A;Moto>125;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.880676, 2.362006
2013-03-30;23:00;75;Paris;75010;202, RUE LA FAYETTE;202, RUE LA FAYETTE;1_75110_8516;RUE LA FAYETTE;RUE LOUIS BLANC;VL;A;Bicy;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.881263, 2.364738
2013-01-21;18:00;75;Paris;75010;204, RUE LA FAYETTE;204, RUE LA FAYETTE;1_75110_8516;RUE LA FAYETTE;RUE LOUIS BLANC;Moto50-125;A;;;;;Cond;BL;A;Piéton;BL;A;;;;;;;48.881333, 2.365129
2012-10-15;22:00;75;Paris;75010;207, RUE SAINT MAUR;207, RUE SAINT MAUR;1_75110_9036;RUE SAINT MAUR;PASSAGE HEBRARD;VL;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.872423, 2.37127
2012-04-14;09:35;75;Paris;75010;209, RUE DU FAUBOURG SAI;209, RUE DU FAUBOURG SAINT MARTIN;1_75110_8475;RUE DU FAUBOURG SAINT MARTIN;RUE ALEXANDRE PARODI;Cyclo;A;VL;B;;;Cond;Indem;A;Pass;BL;A;Cond;Indem;B;;;;48.88044, 2.364137
2013-04-30;13:55;75;Paris;75010;209, RUE DU FAUBOURG SAI;209, RUE DU FAUBOURG SAINT MARTIN;1_75110_8475;RUE DU FAUBOURG SAINT MARTIN;RUE ALEXANDRE PARODI;Scoo50-125;A;;;;;Cond;BL;A;;;;;;;;;;48.88044, 2.364137
2012-06-08;15:20;75;Paris;75010;219, RUE DU FAUBOURG SAI;219, RUE DU FAUBOURG SAINT MARTIN;1_75110_8544;RUE DU FAUBOURG SAINT MARTIN;RUE LOUIS BLANC;Scoo50-125;A;;;;;Cond;BL;A;Pass;BL;A;Piéton;BH;A;;;;48.881047, 2.364882
2012-04-12;18:25;75;Paris;75010;224, RUE LA FAYETTE;224, RUE LA FAYETTE;;RUE LA FAYETTE;;Scoo50-125;A;Scoo50-125;B;;;Cond;BL;B;Cond;Indem;A;;;;;;;48.882211, 2.368334
2013-04-15;10:05;75;Paris;75010;225, RUE LA FAYETTE;225, RUE LA FAYETTE;1_75110_8597;RUE LA FAYETTE;RUE DU FAUBOURG SAINT MARTIN;Moto50-125;A;;;;;Cond;BL;A;;;;;;;;;;48.881892, 2.366472
2013-05-27;17:30;75;Paris;75010;226, RUE LA FAYETTE;226, RUE LA FAYETTE;;RUE LA FAYETTE;;Cyclo;A;;;;;Cond;BL;A;Piéton;BL;A;;;;;;;48.882102, 2.368033
2012-10-04;10:05;75;Paris;75010;232, RUE DU FAUBOURG SAI;232, RUE DU FAUBOURG SAINT MARTIN;1_75110_8544;RUE DU FAUBOURG SAINT MARTIN;RUE LOUIS BLANC;Moto>125;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.881162, 2.365418
2013-09-15;12:10;75;Paris;75010;232, RUE DU FAUBOURG SAI;232, RUE DU FAUBOURG SAINT MARTIN;1_75110_8544;RUE DU FAUBOURG SAINT MARTIN;RUE LOUIS BLANC;Bus;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.881162, 2.365418
2013-12-10;12:55;75;Paris;75010;247, RUE LA FAYETTE;247, RUE LA FAYETTE;1_75110_8932;RUE LA FAYETTE;PLACE DE LA BATAILLE DE STALINGRAD;Scoo<=50;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;;48.882616, 2.369194
2012-05-15;14:45;75;Paris;75010;270, RUE DU FAUBOURG SAI;270, RUE DU FAUBOURG SAINT MARTIN;1_75110_8777;RUE DU FAUBOURG SAINT MARTIN;PASSAGE BARTHELEMY;VL;A;Bicy;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.883402, 2.368221
2013-03-21;02:30;75;Paris;75010;, BOULEVARD DE LA VILLET, BOULEVARD DE LA VILLET;BOULEVARD DE LA VILLETTE;;BOULEVARD DE LA VILLETTE;;Scoo<=50;Z;;;;;Pass;BL;Z;;;;;;;;;;48.874849, 2.37365
2013-11-04;12:35;75;Paris;75010;11BIS, RUE LEON JOUHAUX;11BIS, RUE LEON JOUHAUX;;RUE LEON JOUHAUX;;Moto>125;A;;;;;Cond;BL;A;Pass;BL;A;Piéton;BL;A;;;;48.869546, 2.36543
2012-03-23;17:30;75;Paris;75010;29 BIS, BOULEVARD DE MAG;29 BIS, BOULEVARD DE MAGENTA;1_75110_8133;BOULEVARD DE MAGENTA;RUE LUCIEN SAMPAIX;Scoo<=50;A;VL;B;;;Cond;Indem;A;Cond;Indem;B;Pass;BL;A;;;;48.871642, 2.360152
2012-06-13;14:45;75;Paris;75010;7-9, PLACE DE STALINGRAD;7-9, PLACE DE LA BATAILLE DE STALINGRAD;1_75110_8932;PLACE DE LA BATAILLE DE STALINGRAD;RUE LA FAYETTE;VL;A;Scoo<=50;B;;;Cond;Indem;A;Cond;BL;B;Pass;BL;B;;;;48.883445, 2.368911
2012-12-02;00:30;75;Paris;75010;AVENUE PARMENTIER;AVENUE PARMENTIER;1_75110_9007;AVENUE PARMENTIER;RUE DU FAUBOURG DU TEMPLE;VL;A;Scoo50-125;B;;;Cond;Indem;A;Cond;BL;B;Pass;BL;B;;;;48.871034, 2.37028
2013-01-29;11:55;75;Paris;75010;BOULEVARD DE STRASBOURG;BOULEVARD DE STRASBOURG;1_75110_7854;BOULEVARD DE STRASBOURG;BOULEVARD DE MAGENTA;VL;A;VL;B;;;Cond;Indem;A;Pass;BL;A;Cond;Indem;B;;;;48.872745, 2.356193
2013-09-20;01:15;75;Paris;75010;RUE BICHAT;RUE BICHAT;1_75110_8753;RUE BICHAT;RUE ALIBERT;VL;A;Cyclo;B;;;Cond;Indem;A;Cond;Indem;B;Pass;BH;B;;;;48.871103, 2.368319
2012-10-05;08:53;75;Paris;75010;RUE DU FAUBOURG DU TEMPL;RUE DU FAUBOURG DU TEMPLE;;RUE DU FAUBOURG DU TEMPLE;;PL>7,5;A;Moto50-125;B;;;Cond;Indem;A;Cond;BH;B;;;;;;;48.869877, 2.370626
2013-04-03;13:15;75;Paris;75010;RUE DU FAUBOURG POISSONN;RUE DU FAUBOURG POISSONNIERE;1_75110_6814;RUE DU FAUBOURG POISSONNIERE;BOULEVARD DE BONNE NOUVELLE;Scoo>125;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;;48.877081, 2.34889
2013-09-17;21:50;75;Paris;75010;RUE DU FAUBOURG SAINT MA;RUE DU FAUBOURG SAINT MARTIN;1_75110_8231;RUE DU FAUBOURG SAINT MARTIN;RUE DU TERRAGE;VL;A;Scoo50-125;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.879734, 2.363485
2013-04-17;15:10;75;Paris;75010;RUE LA FAYETTE;RUE LA FAYETTE;;RUE LA FAYETTE;;VL;A;VL;B;Scoo>125;C;Cond;Indem;A;Cond;Indem;B;Cond;BL;C;Cond;Indem;D;48.880026, 2.359777
2013-07-20;00:05;75;Paris;75010;RUE LOUIS BLANC;RUE LOUIS BLANC;1_75110_8516;RUE LOUIS BLANC;RUE LA FAYETTE;Cyclo;A;VL;B;;;Cond;BL;A;Cond;Indem;B;Pass;BL;A;;;;48.881347, 2.364697
2013-09-29;22:40;75;Paris;75011;0, AVENUE PHILIPPE AUGUS;0, AVENUE PHILIPPE AUGUSTE;1_75111_11033;AVENUE PHILIPPE AUGUSTE;PLACE DE LA NATION;VL;A;VL;B;;;Cond;Indem;B;Pass;BL;B;Cond;Indem;A;;;;48.853818, 2.392548
2012-11-12;09:50;75;Paris;75011;1, BOULEVARD DE BELLEVI;1, BOULEVARD DE BELLEVILLE;1_75111_9564;BOULEVARD DE BELLEVILLE;RUE DU FAUBOURG DU TEMPLE;VU;A;;;;;Piéton;BL;A;Cond;Indem;A;;;;;;;48.867308, 2.382501
2012-11-02;15:20;75;Paris;75011;1, PLACE LEON BLUM;1, PLACE LEON BLUM;1_75111_9803;PLACE LEON BLUM;RUE DE LA ROQUETTE;Moto>125;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;;48.857612, 2.379487
2012-08-18;21:00;75;Paris;75011;1, BOULEVARD JULES FERR;1, BOULEVARD JULES FERRY;1_75111_8818;BOULEVARD JULES FERRY;AVENUE DE LA REPUBLIQUE;VL;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.866684, 2.368459
2013-02-05;19:15;75;Paris;75011;1, AVENUE PARMENTIER;1, AVENUE PARMENTIER;1_75111_9826;AVENUE PARMENTIER;PLACE LEON BLUM;Moto>125;A;Bus;B;;;Cond;Indem;B;Cond;BL;A;;;;;;;48.858813, 2.379496
2013-02-09;13:10;75;Paris;75011;2, AVENUE DE TAILLEBOURG;2, AVENUE DE TAILLEBOURG;1_75111_11159;AVENUE DE TAILLEBOURG;PLACE DE LA NATION;Moto>125;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.849084, 2.397087
2012-12-13;18:10;75;Paris;75011;2, BOULEVARD BEAUMARCHAI;2, BOULEVARD BEAUMARCHAIS;1_75111_8829;BOULEVARD BEAUMARCHAIS;PLACE DE LA BASTILLE;Scoo50-125;A;;;;;Cond;BL;A;;;;;;;;;;48.854307, 2.369109
2013-02-28;02:15;75;Paris;75011;2, BOULEVARD BEAUMARCHAI;2, BOULEVARD BEAUMARCHAIS;1_75111_8829;BOULEVARD BEAUMARCHAIS;PLACE DE LA BASTILLE;Bicy;A;VL;Z;;;Cond;BL;A;;;;;;;;;;48.854307, 2.369109
2012-02-07;16:00;75;Paris;75011;3, AVENUE DU TRONE;3, AVENUE DU TRONE;1_75111_11188;AVENUE DU TRONE;PLACE DE LA NATION;Moto50-125;A;VL;B;;;Cond;Indem;B;Cond;BL;A;;;;;;;48.848608, 2.39782
2012-12-10;12:15;75;Paris;75011;4, BOULEVARD JULES FERRY;4, BOULEVARD JULES FERRY;;BOULEVARD JULES FERRY;;VL;A;Scoo50-125;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.867005, 2.369156
2012-05-07;11:00;75;Paris;75011;4, RUE FAIDHERBE;4, RUE FAIDHERBE;1_75111_10157;RUE FAIDHERBE;RUE DE MONTREUIL;VL;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.850492, 2.384491
2013-04-15;20:00;75;Paris;75011;4, PLACE DE LA REPUBLIQ;4, PLACE DE LA REPUBLIQUE;1_75111_8512;PLACE DE LA REPUBLIQUE;BOULEVARD DU TEMPLE;VL;A;Moto>125;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.866421, 2.365231
2012-03-04;21:35;75;Paris;75011;5, BOULEVARD JULES FERRY;5, BOULEVARD JULES FERRY;;BOULEVARD JULES FERRY;;Cyclo;A;VL;B;;;Cond;Indem;B;Cond;BL;A;;;;;;;48.86692, 2.368273
2013-10-04;10:04;75;Paris;75011;5, PLACE DE LA NATION;5, PLACE DE LA NATION;1_75111_11033;PLACE DE LA NATION;AVENUE PHILIPPE AUGUSTE;Scoo50-125;A;VL;Z;;;Cond;BL;A;;;;;;;;;;48.849335, 2.394928
2012-11-05;09:10;75;Paris;75011;5, BOULEVARD VOLTAIRE;5, BOULEVARD VOLTAIRE;;BOULEVARD VOLTAIRE;;Bus;A;VL;B;;;Cond;Indem;A;Cond;Indem;B;Pass;BL;A;Pass;BL;A;48.866375, 2.366049
2012-01-17;14:20;75;Paris;75011;7, PLACE LEON BLUM;7, PLACE LEON BLUM;1_75111_9774;PLACE LEON BLUM;BOULEVARD VOLTAIRE;Scoo<=50;A;;;;;Cond;BL;A;Piéton;BL;A;;;;;;;48.858054, 2.3792
2012-09-15;06:15;75;Paris;75012;AVENUE DE LA PORTE DE VI;AVENUE DE LA PORTE DE VINCENNES;1_75112_12045;AVENUE DE LA PORTE DE VINCENNES;BOULEVARD SOULT;Scoo<=50;A;;;;;Cond;BL;A;;;;;;;;;;48.846639, 2.412645
2012-11-23;15:25;75;Paris;75012;AVENUE DE NOGENT;AVENUE DE NOGENT;1_75112_12366;AVENUE DE NOGENT;AVENUE DE LA PEPINIERE;Scoo50-125;A;;;;;Cond;BL;A;;;;;;;;;;48.840562, 2.454036
2012-05-30;08:00;75;Paris;75012;AVENUE DE NOGENT;AVENUE DE NOGENT;;AVENUE DE NOGENT;;VL;A;Scoo<=50;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.840562, 2.454036
2013-12-11;11:30;75;Paris;75012;AVENUE DE NOGENT;AVENUE DE NOGENT;;AVENUE DE NOGENT;;VL;A;VL;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.840562, 2.454036
2013-04-25;20:05;75;Paris;75012;AVENUE DE SAINT MAURICE;AVENUE DE SAINT MAURICE;;AVENUE DE SAINT MAURICE;;Moto>125;A;;;;;Cond;BH;A;;;;;;;;;;48.831895, 2.420527
2013-01-01;03:50;75;Paris;75012;AVENUE DES CANADIENS;AVENUE DES CANADIENS;;AVENUE DES CANADIENS;;VL;A;;;;;Cond;BL;A;;;;;;;;;;48.817554, 2.459494
2013-08-27;14:44;75;Paris;75012;AVENUE DU DOCTEUR ARNOLD;AVENUE DU DOCTEUR ARNOLD NETTER;;AVENUE DU DOCTEUR ARNOLD NETTER;;VL;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.844118, 2.405587
2012-08-13;14:20;75;Paris;75012;AVENUE DU GENERAL MICHEL;AVENUE DU GENERAL MICHEL BIZOT;;AVENUE DU GENERAL MICHEL BIZOT;;VL;A;Scoo50-125;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.835961, 2.402565
2012-01-18;13:45;75;Paris;75012;AVENUE LEDRU ROLLIN;AVENUE LEDRU ROLLIN;1_75112_9144;AVENUE LEDRU ROLLIN;AVENUE DAUMESNIL;Moto>125;A;;;;;Cond;BL;A;Pass;BL;A;;;;;;;48.84842, 2.37216
2012-07-04;16:00;75;Paris;75012;BD PERIPHERIQUE INTERIEU;BD PERIPHERIQUE INTERIEUR;;BD PERIPHERIQUE INTERIEUR;;VL;A;Moto>125;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.840812, 2.388199
2013-06-20;23:00;75;Paris;75012;BOULEVARD PERIPHERIQUE;BD PERIPHERIQUE EXTERIEUR;;BD PERIPHERIQUE EXTERIEUR;;Scoo>125;A;VL;B;VL;C;Cond;BH;A;Cond;Indem;B;Cond;Indem;C;;;;48.840812, 2.388199
2012-09-26;01:05;75;Paris;75012;BOULEVARD PERIPHERIQUE I;ECH BERCY-CQ/12;1_75101_10875;ECH BERCY-CQ/12;ECH BERCY-CT/12;VL;A;VL;Z;;;Cond;BL;A;;;;;;;;;;48.840812, 2.388199
2012-08-06;01:40;75;Paris;75012;BOULEVARD PONIATOWSKI;BOULEVARD PONIATOWSKI;1_75112_10681;BOULEVARD PONIATOWSKI;RUE DU GENERAL DE LANGLE DE CARY;Scoo<=50;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;;48.831438, 2.397393
2013-12-02;08:45;75;Paris;75012;BPI SAINT MANDE DOREE;BD PERIPHERIQUE INTERIEUR;;BD PERIPHERIQUE INTERIEUR;;Moto>125;A;Moto>125;B;;;Cond;BL;A;Cond;Indem;B;;;;;;;48.840812, 2.388199
2013-01-04;01:40;75;Paris;75012;BPI ST MANDE DOREE;BD PERIPHERIQUE INTERIEUR;;BD PERIPHERIQUE INTERIEUR;;VL;A;VL;B;;;Cond;BL;A;Cond;BL;B;Pass;BL;A;Pass;BL;A;48.840812, 2.388199
2012-12-30;18:10;75;Paris;75012;BPI VINCENNES ST MANDE;BD PERIPHERIQUE INTERIEUR;;BD PERIPHERIQUE INTERIEUR;;Moto>125;A;VU;B;;;Cond;BL;A;Cond;Indem;B;;;;;;;48.840812, 2.388199
2013-09-26;10:30;75;Paris;75012;COURS DES MARECHAUX;COURS DES MARECHAUX;;COURS DES MARECHAUX;;Scoo<=50;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.842509, 2.438785
2012-04-29;03:40;75;Paris;75012;ECHANGEUR BERCY;ECH BERCY-CQ/12;;ECH BERCY-CQ/12;;VL;A;;;;;Cond;BL;A;Pass;BL;A;Pass;BL;A;Pass;BL;A;48.840812, 2.388199
2013-04-25;19:30;75;Paris;75012;ECHANGEUR BERCY;ECH BERCY-CE/12;;ECH BERCY-CE/12;;Moto>125;A;Moto>125;B;;;Cond;BL;A;Cond;Indem;B;;;;;;;48.840812, 2.388199
2013-03-11;12:40;75;Paris;75012;ECHANGEUR BERCY;BD PERIPHERIQUE INTERIEUR;;BD PERIPHERIQUE INTERIEUR;;VL;A;Moto>125;B;;;Cond;Indem;A;Cond;BH;B;;;;;;;48.840812, 2.388199
2013-10-01;07:10;75;Paris;75012;ECHANGEUR BERCY;ECH BERCY-CR/12;1_75112_10844;ECH BERCY-CR/12;RUE DU GENERAL DE LANGLE DE CARY;VU;A;Scoo50-125;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.840812, 2.388199
2012-05-01;08:40;75;Paris;75017;84, BOULEVARD DE COURCEL;84, BOULEVARD DE COURCELLES;;BOULEVARD DE COURCELLES;;Moto50-125;A;VL;B;;;Cond;BL;A;Cond;Indem;B;;;;;;;48.879792, 2.305289
2013-04-27;20:25;75;Paris;75017;87, AVENUE DE CLICHY;87, AVENUE DE CLICHY;1_75117_4262;AVENUE DE CLICHY;RUE JACQUEMONT;VL;A;Moto>125;B;;;Cond;BL;B;Cond;Indem;A;;;;;;;48.888568, 2.323595
2013-12-20;17:15;75;Paris;75017;89, AVENUE DE SAINT OUEN;89, AVENUE DE SAINT OUEN;;AVENUE DE SAINT OUEN;;Moto>125;A;;;;;Piéton;BH;A;Cond;Indem;A;;;;;;;48.893648, 2.327478
2013-05-24;15:30;75;Paris;75017;90, BOULEVARD DE COURCEL;90, BOULEVARD DE COURCELLES;;BOULEVARD DE COURCELLES;;VL;A;Scoo50-125;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.879571, 2.304257
2012-03-16;11:10;75;Paris;75017;91, RUE DE PRONY;91, RUE DE PRONY;1_75117_2491;RUE DE PRONY;RUE PIERRE DEMOURS;VL;A;Scoo50-125;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.884004, 2.299931
2013-05-30;17:50;75;Paris;75017;92, AVENUE DE VILLIERS;92, AVENUE DE VILLIERS;1_75117_2572;AVENUE DE VILLIERS;RUE PIERRE DEMOURS;Moto>125;A;;;;;Cond;BL;A;;;;;;;;;;48.884613, 2.301035
2012-04-09;18:40;75;Paris;75017;94, BOULEVARD MALESHERBE;94, BOULEVARD MALESHERBES;;BOULEVARD MALESHERBES;;VL;A;Moto50-125;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.881104, 2.312526
2012-09-24;18:00;75;Paris;75017;96, AVENUE DE CLICHY;96, AVENUE DE CLICHY;1_75117_4186;AVENUE DE CLICHY;RUE LEGENDRE;VL;A;Bicy;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.889114, 2.323007
2013-08-21;09:30;75;Paris;75017;99, AVENUE DE VILLIERS;99, AVENUE DE VILLIERS;;AVENUE DE VILLIERS;;VL;A;Moto50-125;B;;;Cond;Indem;A;Cond;BL;B;;;;;;;48.884448, 2.30003
2012-05-07;11:00;75;Paris;75017;120, AVENUE DE CLICHY;120, AVENUE DE CLICHY;1_75117_4062;AVENUE DE CLICHY;RUE DES APENNINS;Moto>125;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.89015, 2.321209
2013-09-17;19:45;75;Paris;75017;120, BOULEVARD DE COURCE;120, BOULEVARD DE COURCELLES;;BOULEVARD DE COURCELLES;;Scoo50-125;A;;;;;Cond;BL;A;;;;;;;;;;48.878605, 2.299754
2013-10-18;19:38;75;Paris;75017;131, AVENUE DE SAINT OUE;131, AVENUE DE SAINT OUEN;;AVENUE DE SAINT OUEN;;VL;A;Cyclo;B;;;Cond;Indem;A;Cond;BL;B;Pass;BL;B;;;;48.896156, 2.328316
2013-01-03;07:35;75;Paris;75017;135, RUE DE ROME;135, RUE DE ROME;1_75117_3697;RUE DE ROME;RUE LEGENDRE;VL;A;VU;B;;;Cond;BL;B;;;;;;;;;;48.885716, 2.316605
2013-11-25;09:00;75;Paris;75017;138, BOULEVARD PEREIRE;138, BOULEVARD PEREIRE;1_75117_2060;BOULEVARD PEREIRE;RUE RENNEQUIN;VL;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.883912, 2.294791
2013-01-10;09:40;75;Paris;75017;145, BOULEVARD MALESHERB;145, BOULEVARD MALESHERBES;1_75117_3077;BOULEVARD MALESHERBES;RUE PAUL BOREL;Scoo50-125;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.884487, 2.307832
2012-04-12;20:00;75;Paris;75017;147, RUE CARDINET;147, RUE CARDINET;;RUE CARDINET;;Moto>125;A;;;;;Cond;Indem;A;Piéton;BL;A;;;;;;;48.889142, 2.31608
